"n","p","q","tau","B","shapes.1","shapes.2","shapes.3","shapes.4","shapes.5","scales.1","scales.2","scales.3","scales.4","scales.5","shapes.lower.1","shapes.lower.2","shapes.lower.3","shapes.lower.4","shapes.lower.5","shapes.upper.1","shapes.upper.2","shapes.upper.3","shapes.upper.4","shapes.upper.5","scales.lower.1","scales.lower.2","scales.lower.3","scales.lower.4","scales.lower.5","scales.upper.1","scales.upper.2","scales.upper.3","scales.upper.4","scales.upper.5","logliks"
90,0,0.825,377.709824077126,600,1.18246511786776,0.836654907995228,1.28260387183598,1.82630598512958,1.53788888483806,1469.84531824024,1538.41429809457,1027.6071705973,598.78786474418,592.745569506747,0.793431642328429,0.553151766028816,0.944662917564851,1.283718328298,1.10604664224523,2.12926897419732,1.31104734295601,1.7638733727343,2.61431144018469,2.0171922597646,718.360698859259,754.335225817432,650.315651669982,456.994018136756,438.517859210537,6532.02975182971,5857.21028087086,2649.56258370291,1046.04039855587,957.81980847431,-584.188750991354
90,0,0.825,377.709824077126,600,10.3072227763774,1.35800789135428,1.06485597904587,1.1619412941611,1.57397878621169,456.370433441631,1041.94720736372,758.697157953754,720.913815593874,782.049886920999,8.0538852351035,0.683507330407973,0.658990255819817,0.832104773912455,0.82442622026245,18.9078644380779,2.23321130319209,1.5399840593033,1.62007382661041,2.30805068807515,409.831558603418,565.685741088903,472.360927678918,496.287013005329,547.406208038855,929.405095844339,4752.90981775884,1757.28513907196,1362.72388302271,2113.17974948112,-568.329764695755
90,0,0.825,377.709824077126,600,1.19998281119181,1.44182139664339,1.43284370804049,1.16524926942441,1.34876172354389,911.916133857309,643.066777124229,621.412625476986,893.839872415173,751.39672212223,0.773743964030594,0.724723442615273,1.0867844052826,0.816636535426613,0.756984844047087,1.8924235181961,2.10755806109542,1.9550197667259,1.79108802491126,2.0343199292111,553.280838759233,447.254258189445,437.698278206538,538.727850400972,504.757667970443,3273.21503523658,1445.30162318681,1096.38649549203,2460.23822225091,2707.12981820903,-624.422389939765
90,0,0.825,377.709824077126,600,1.40525889393362,1.23840432503034,1.00967724577999,1.14079938721613,1.00284445190204,880.651623323045,912.987072496121,901.190755774415,1016.86887965024,1232.84615817625,0.828435360481145,0.698929892567202,0.726452284552089,0.719068321633178,0.633784870170137,2.23586817399547,2.12074298494385,1.56988921560959,1.76553731678941,1.41236029601205,538.753700151565,540.03012993472,545.769852377438,579.032310354568,666.416221565587,3709.57044297301,3562.07701480614,1910.68247411388,3046.89700314514,3711.51534831246,-587.507261278777
90,0,0.825,377.709824077126,600,0.905146632169342,0.820353934193937,1.82592404064525,1.30674434326379,1.04560334704398,2110.21669322422,1150.31873077272,440.169496528179,807.701904428599,848.468487855261,0.497458191297905,0.531126928555232,1.23669193218358,0.880303142603486,0.757974381559624,1.3796550668029,1.15575152472574,2.50766151800981,2.20662083663502,1.4709467430531,857.803072763963,578.500706159587,344.655916164269,473.560227072153,511.421331586649,26437.0915688786,4014.59087127729,622.045301927638,2090.21817213909,1906.95774145376,-612.79642280543
90,0,0.825,377.709824077126,600,1.73649861067257,1.05340401722681,0.955486478403827,1.12159929708304,1.10181145403386,622.326045774012,1569.70264629509,1026.33007010014,978.317942048583,894.774646587575,1.07610333199081,0.709694345953602,0.605512873822004,0.625312803478576,0.64940897330136,3.02810675768666,1.72090025872989,1.28933363956019,1.86531864048849,1.7037065264393,449.932322018662,724.258644428868,607.497760694746,564.117380891368,547.252123618103,1214.2275018729,5731.32832996779,3042.95169751347,3321.48651032765,3000.84870505823,-599.551762768686
90,0,0.825,377.709824077126,600,1.09796204478637,1.11819649404973,1.10436053515089,1.53086795679402,1.11971555012257,912.614248999249,944.092434302633,905.562270821756,699.408727190274,1002.35683505509,0.762091146066251,0.720166332969707,0.84020889735872,0.985818612011137,0.779307376826702,1.58546870712624,1.61333068545792,1.61180778880123,2.15761853113925,1.60747510885022,563.071547909452,571.994172525072,542.726684046459,483.400950287587,590.995783628696,2268.13387721506,2614.3832403705,2100.91043632156,1505.23038889761,2842.67509189286,-598.610345828513
90,0,0.825,377.709824077126,600,0.956215825704035,0.961296687578391,1.18578481950416,0.946177612612266,1.28072622256607,2271.89068714103,1167.42840924814,1046.92416721079,987.733142952811,609.059994692619,0.627619570143733,0.749794375747031,0.625163324553977,0.514407897848513,0.740198870197029,1.98213179097228,1.29929170010694,2.01123468209781,1.42369027480896,1.77699091688294,840.788645936869,682.201500872828,560.570391544479,581.116631325322,437.886769986958,20277.1389264693,2891.83550280951,5100.62993936802,4762.96443013407,1501.74600364924,-588.280133449594
90,0,0.825,377.709824077126,600,1.48879238380705,1.22435506448897,0.858157461855471,1.16474146950427,1.53540341146368,1083.56875229847,906.698438112251,1541.23152489773,1152.55700679764,780.672915116027,0.752550480013976,0.851771413212794,0.483368046022867,0.754372713226529,0.631410293294481,2.29442537631639,1.64988513003916,1.35755160691299,1.5920920176531,2.536820320298,651.244354946027,578.859451051713,769.416073730284,678.061743285514,501.516636195235,6922.95825249678,2037.00998549689,14774.5565205265,3682.64930696231,3518.71721113309,-556.309820664388
90,0,0.825,377.709824077126,600,1.19460428083845,0.955885702194705,1.2754003228291,1.01001084743335,1.30591572420527,1556.01905924276,845.483163605856,850.928617392008,1085.86724341502,1051.04480222911,0.719399475731898,0.699024163002704,0.751060123248778,0.75590504685115,0.844251436048633,2.1501554040222,1.37496657071019,2.1378395930475,1.33124806028593,2.25784221899339,690.626232828624,559.672250399928,522.851232747593,660.428525895229,570.583516541931,8005.79222420449,1922.92849253472,2301.94571723857,2906.19602200935,3227.00527307948,-578.719047865451
90,0.15,0.825,377.709824077126,600,1.53569073451859,0.835665952165272,1.08541729090068,0.824875682342072,1.67273147015329,830.228146431592,2366.4827348304,681.783539634707,1761.62772503002,672.649189540683,0.560170007641871,0.434504371647137,0.861032983838688,0.511871865934389,0.962657387511249,2.5395626632911,4.08668129661191,1.57185714231045,1.2144018316871,2.70680645800474,494.912076432755,540.009081352266,425.298589716049,718.31744143173,422.393723600635,7136.02730549398,100478.633000254,1362.12044617313,10577.5316583528,1335.43867065939,-552.429130466175
90,0.15,0.825,377.709824077126,600,1.29845664070703,1.4678383042802,1.36988530790491,0.872100229236376,0.98952901789479,1143.3155562554,630.470461902216,609.831956509394,4066.03881910419,931.872830498566,0.726499390622637,0.95383292145896,0.96915052586497,0.570052669194341,0.463880327360192,5.15092485017998,2.39535807773843,1.99642380758344,3.95429239435614,1.65619419398534,491.16587621857,430.802118414796,417.530067317803,761.303179705103,499.90223447938,8766.13625959168,1306.39705519778,1082.86253179816,50680.9834033146,4716.76695847937,-560.872498621341
90,0.15,0.825,377.709824077126,600,1.5420106614829,1.00301346681771,1.29719562317953,1.63598413420558,1.17919888119246,660.139886364202,1657.19149043798,779.000828134199,510.978664323211,892.250330484942,1.00302032176557,0.666663677736518,0.847373948436709,1.09511440504608,0.456930192122847,2.12886217401758,1.67822426059478,3.18050195960125,2.64936462859565,1.74314936583413,434.935830843747,657.549754844167,449.814619728201,375.947349244674,515.72924672992,1499.60295015852,10970.0809891568,2930.11774097307,980.674490734544,4993.77449996758,-576.278165600742
90,0.15,0.825,377.709824077126,600,1.12902500162189,1.23219642304618,1.30516596112081,1.31711663795133,1.13275791657124,921.390292357467,1250.94944441316,1273.11380158009,702.313801505104,973.450279991448,0.86077333190373,0.526217998996323,0.728881279709939,0.985260988171355,0.929283457356401,1.42446825302598,2.67840194542227,2.04678256265432,1.77985382447997,1.43619408452783,542.19195094671,599.060757839857,656.532085205268,458.984343833016,531.981740926504,2237.87041170023,88422.2323314504,7893.11301922083,1324.61617576594,2302.03235536379,-526.784751552879
90,0.15,0.825,377.709824077126,600,0.904852963855292,1.49837057624889,1.19383755680692,1.33097719985361,0.837345051188556,2294.31002783091,515.554317219574,775.289401416286,518.846996602182,1251.916832238,0.528194237381234,1.09653851383327,0.755823596306938,0.901783629878738,0.608793453557319,3.98686194028417,2.20342520790463,3.21125423531861,1.86597358239014,1.14604553434174,606.096008485051,364.554923113524,451.769640923752,380.006650198812,625.917269104767,51806.6410042497,878.961401237547,3202.71846930835,969.004867443732,5127.784834433,-600.522451266896
90,0.15,0.825,377.709824077126,600,1.40515814323862,1.13226943852537,1.24210354816504,1.08794546318305,1.5909072597486,935.783173573967,861.167175385618,1043.79968782905,671.999624573099,750.891655896204,0.936795991455346,0.584783167144038,0.593964863110313,0.784414343405555,1.20632637187158,2.07293751912339,1.69382342894952,2.21085871312075,1.36377715259325,2.15273826098718,558.835471362757,500.469142242571,570.004126731783,425.403553122983,489.864336441716,3365.97918288477,5217.89806038331,33481.8528783613,1497.86032663869,1818.69496646542,-547.003558776265
90,0.15,0.825,377.709824077126,600,1.2309205795874,1.97569092902841,1.13018970904343,0.910003242665357,1.29569724258184,1042.58303805022,722.477852843114,602.224992130566,1216.87014240196,1068.73886804591,0.776596226434085,1.33202835778931,0.752434370621167,0.641128198268613,0.775490499526742,2.42937525465989,2.83859737179742,1.72230122557975,1.21744597707037,2.21232052943162,552.153279275131,487.984031151878,411.41894943952,638.432190106842,589.871729799331,5039.29931195831,1352.08133484319,1307.11351697195,3761.87804975682,3970.90692492117,-558.976390332295
90,0.15,0.825,377.709824077126,600,0.859621827439274,1.13740667728949,1.11659877309124,1.38250913428678,1.32916216561783,2566.78147559163,931.747050459322,775.453047336235,1117.59101850765,811.944383975491,0.446465422078114,0.876400650723217,0.82539291785065,0.961997535148685,0.753672126258146,1.90044395504483,1.57840399117047,1.57750365988037,4.85504894391689,2.13735904929475,804.560895168577,562.576627402747,480.884650739083,580.580600517611,522.464778082699,99356.1804511276,3093.34011131146,1928.59062029455,3808.97611729953,3076.73076091161,-539.646471204602
90,0.15,0.825,377.709824077126,600,0.986287237677296,1.29436313100843,1.06658801815183,1.26091778493563,1.55192147901369,956.046137158389,700.041699103223,1044.61720266513,868.103110624269,635.632729555308,0.726324541106493,0.890031890222227,0.701612295675681,0.757177325187679,1.03026731400791,1.31284576827916,2.33963392974934,1.80377958320635,2.38775597607671,2.38602466198774,536.595020564296,462.23602376269,529.829970328319,486.848864666423,447.203779109244,2450.50386834142,1723.70975441323,4260.61622206363,3491.25825579195,1672.07074154548,-582.701233423197
90,0.15,0.825,377.709824077126,600,0.822366866458001,1.14820633911543,1.2307313514111,0.814086353080961,1.69464851850452,6490.32270791002,699.81617759548,784.48282891385,1979.24311166311,530.795206285148,0.579333386595872,0.833632201536426,0.831642989140208,0.525763116839869,1.09245083486686,3.65683093969293,1.59697170447666,1.81766831409384,1.19687923316298,2.32178702192509,1605.95237203418,471.676729510478,478.128872411447,911.387686270073,399.17813760082,49226.5797600513,1587.61294173625,2120.1106189683,15772.7021608105,932.724407684555,-558.445552824258
90,0.3,0.825,377.709824077126,600,0.673297712805048,1.32280462084752,2.13982742390415,1.35757607885465,1.30867656088783,4284.54836536757,1075.65855599068,610.207754874969,677.661220231483,575.206442836929,0.289712185540648,0.93429586314296,1.51030073136911,0.542098822928762,1.01655647966425,2.65287641713931,3.29653864172637,4.58223179137687,4.11322665043394,2.3171258026876,622.637743189873,559.615783425074,396.984798048972,429.664877703994,372.063963054942,45644385.7844,4224.25177195117,1341.46761900629,48598.0846070415,1159.10948051419,-540.717700002082
90,0.3,0.825,377.709824077126,600,1.5231985622761,1.23737922537068,1.60463078645725,1.2147757675907,1.30718334041625,952.859091443169,884.456252239983,876.565931318353,610.560337562343,715.445831296037,0.942609148289988,0.653981094326056,0.846548064009459,0.986459152057999,0.802165814482668,4.47608505124754,1.96759319141547,60.7285502614589,1.61089145719435,1.74334093877828,538.386321307004,518.649921645866,387.863121899148,406.988008893484,463.614012987698,6595.1235410605,11308.6916222131,6107.3236560436,1106.94477079273,5034.09597675879,-540.226408897119
90,0.3,0.825,377.709824077126,600,1.31796113839986,1.55922094231095,1.38972601722409,1.45392162439272,1.3691518773475,837.307353242948,587.483006845444,677.186433215667,861.456419366646,784.573721431597,0.908802906604099,1.10020227438794,1.12362523956763,0.935628736982339,0.956470621138025,2.0619157238066,4.03964848712508,2.5463365284908,2.46986662788311,2.91489529791151,451.562284855769,406.844108095496,433.17202824007,486.909535134917,466.038004293931,3638.84784054782,1365.32731962807,1464.98810664347,3632.51599132923,3356.34069579564,-554.498157186916
90,0.3,0.825,377.709824077126,600,1.43886468830398,1.13709922482265,1.96520723963937,1.0721955296335,3.64520803066635,927.103284516641,602.997769987108,485.092067461339,738.912413151424,429.487985430675,0.844786230619004,0.718100228100084,1.04775174773283,0.800724585416932,2.26151481688991,2.58160965445864,1.77353078403836,3.66271770794506,1.58177363642529,5.8063482642249,488.777490366561,403.060888953533,360.835739574635,418.034441412804,352.338688014059,4262.28708441636,1895.51623898276,989.255542531621,2006.22699672773,645.686950157935,-576.954636215534
90,0.3,0.825,377.709824077126,600,1.08841223912973,1.41116300741228,1.2316790595599,1.40679639890745,2.27974060218908,902.75876419414,515.31449558828,671.305725482772,774.477046023254,904.735171430872,0.641932673616128,0.827071169596853,0.741691657707025,1.08843465467126,0.740510067709812,2.72931004039901,2.15198621835355,2.06094113300635,4.53825377967698,7.35134754531264,448.373940504698,371.240589510467,415.628269141504,476.957331168851,436.159603026402,5658.09516404987,1246.21349810971,1857.17527959857,2151.90433296459,3370.0971664275,-556.621708904947
90,0.3,0.825,377.709824077126,600,1.30080378401074,1.02387651667334,0.979602362951962,1.76672368880731,0.902154501362847,1394.21189494641,1039.95888328913,1735.84526918235,615.685387198428,7831.43753947549,0.738679818091379,0.649333672542567,0.801543237654397,1.17566324923661,0.57140754134642,5.3395272192324,1.83572651768024,1.42211885823296,2.96238419256915,3.65555665540011,495.204793963517,576.568465274588,810.503870166275,444.305671668003,1130.83202562108,9020.0946669316,4001.75926610766,6857.69589444792,1055.90159838678,48183.127244503,-476.532206868504
90,0.3,0.825,377.709824077126,600,1.30919874410948,1.73133646866293,1.22141036060208,1.17177008097317,1.23729614588679,683.39501912145,854.416401113024,751.342131822129,2125.26915468164,801.275495054724,0.937450995271281,1.13724273590682,0.702881235686848,0.85734561961133,0.828002539690223,1.93008890302333,4.88009504772625,2.33800216312958,5.13195061246126,2.17077398788361,448.217927422449,489.272213552047,450.629779881293,758.638251643617,485.766970807331,1663.44040786046,3198.97925410599,3392.44222107398,7442.72045612733,2143.9375918499,-536.531176807971
90,0.3,0.825,377.709824077126,600,2.97266714806012,1.075803507012,0.856044730024524,1.36714364539487,0.870510802060742,477.859845759606,485.120637334266,1300.28440316885,812.070731242257,2670.8164086716,1.06926280881002,0.815427637829877,0.635501237688377,0.766441327105027,0.523573446152709,14.511333152118,1.41983893621892,1.15337922280098,5.1933766592037,2.17468934931529,386.907854307377,340.840464339804,610.45703643501,440.098810990732,681.163826803306,1631.54581879525,905.640395710324,4894.24231879647,4863.1182006506,119405.457695774,-563.552509834348
90,0.3,0.825,377.709824077126,600,0.883470739045871,0.96734755123754,1.46933341202156,1.19702280953473,1.87762988662428,2056.19802168064,1061.37347502207,746.331891942332,559.085273321186,680.154213671678,0.589662210712215,0.66765084189631,1.1290740902091,0.833092813966161,1.28647049803032,4.30440521489835,2.04121862766916,2.1198235326689,1.63975424778866,3.70261344337158,595.947671686895,516.125993260849,435.091269659247,358.782361477265,446.961925799416,10074.5805602882,5749.74256521158,2805.09762280425,1169.78117314925,2232.39784148545,-536.233555881565
90,0.3,0.825,377.709824077126,600,1.15842367979687,1.47664779780309,1.2842763563171,0.939324371014394,1.00159570222709,1008.53214655226,809.740474493116,988.847340685649,999.864939006357,1918.02578187138,0.6697079985212,0.650259898609904,0.895239194674075,0.544072438482212,0.410280391368215,1.97921377379485,6.75657303804022,6.14882009530944,2.70793028149576,2.42956602599307,587.381183384051,463.290388518628,518.17907772093,488.440925260868,616.800682150628,5448.38057052467,5865.94243580471,4976.46335466878,6143.67338529614,59644.8761788433,-531.201698706931
90,0.45,0.825,377.709824077126,600,1.14775206710673,0.849720356697731,1.10219397497949,4.35265836550184,1.08953711204373,1301.54121291187,1450.03359824636,1427.02952547885,718.292475860338,729.487406269666,0.723358179299112,0.580834682913503,0.776848500533894,0.839258131921983,0.795184171860764,6.3042966958397,1.47196786680536,5.26984643096635,14.105707266234,1.5574942749605,520.444231281412,609.284202723643,626.939202610167,382.400605658129,433.152490011165,8154.90762086892,14094.0139923652,18776.7998854487,2275.53955230707,1648.57763291932,-474.238510901067
90,0.45,0.825,377.709824077126,600,1.17445531710627,1.19536711823108,1.3241482778417,2.26816563908367,4.30821082344998,713.447301738901,656.31478998843,590.627624343007,873.546766209005,5099.81732186672,0.850504760019204,0.673857003056979,0.856939797211519,0.67457025814842,0.720146473190205,1.82043547374185,1.81267909344069,2.4836883877529,9.08430885973253,4.3865827913581,423.228370699426,415.179745796894,395.433809142995,422.552772378174,450.654953434333,1985.23286607275,1757.60015201237,1990.64928809985,18503.0636043286,5125.27440121374,-516.366323645641
