"n","p","q","tau","B","shapes.1","shapes.2","shapes.3","shapes.4","shapes.5","scales.1","scales.2","scales.3","scales.4","scales.5","shapes.lower.1","shapes.lower.2","shapes.lower.3","shapes.lower.4","shapes.lower.5","shapes.upper.1","shapes.upper.2","shapes.upper.3","shapes.upper.4","shapes.upper.5","scales.lower.1","scales.lower.2","scales.lower.3","scales.lower.4","scales.lower.5","scales.upper.1","scales.upper.2","scales.upper.3","scales.upper.4","scales.upper.5","logliks"
50,0.215,0.825,377.709824077126,500,1.45537641563316,1.04983751339695,0.857022857707354,1.29962490494367,2.1996178922644,2699.58512767705,1075.98981843141,1455.40320358356,759.156376533065,442.52231078589,0.91140539393889,0.649185521873736,0.630342901277259,0.802729297766866,1.10191368252466,9.68372490474274,5.86148836743559,5.10531073783207,6.28399223966394,5.06073754529229,503.078534636056,469.045437572672,552.235481737363,381.987528054924,342.32995138176,12228.8418887115,10911.6125794912,18780.0148786591,5067.26290146934,963.435708919521,-297.021976845872
50,0.215,0.825,377.709824077126,500,2.31658640929905,1.6947988633987,1.15267728343401,1.15784057449019,1.08678792544079,593.322571528757,741.398346085077,1649.15263090352,436.377350128892,1003.36347662432,1.56878883420627,0.819654638094567,0.904095897749844,0.799247562503455,0.7903630513769,7.28845131589869,17.9528999831903,6.24633928829334,2.05112036016284,5.97261413047842,396.989986300287,401.274817006344,518.418453246433,278.90599165659,471.878842821403,2296.34527855742,5249.68514323955,10693.3323578708,829.9225368471,5612.55246251979,-304.414863975045
50,0.215,0.825,377.709824077126,500,1.24496585887315,0.786749413089435,0.990676837460012,1.43330781298909,0.899332479431835,1050.6453181329,1635.24033274048,1955.22491297965,762.657601183245,1710.46111288821,0.873469561807804,0.44600142803596,0.46913013369452,0.940799846308955,0.478780209454807,5.88023180766961,1.49945199387495,10.1218540499853,98.2185679355059,65.3276403698132,481.241451325165,598.189744401234,617.285936400007,386.067322968315,391.152469588813,10286.9932677026,20305.3958315732,56209.2258963477,3046.37188109297,28903.2931085476,-283.302880151852
50,0.215,0.825,377.709824077126,500,1.05502096528659,1.12860227508366,1.06250481066245,3.48437404718628,0.627453208474194,1043.75404665814,1841.4953331993,898.175362147515,426.214895430563,4945.81242183671,0.514116106457184,0.635449115990926,0.698594459359891,1.40367128985073,0.41936675737696,10.1760780947184,9.74736018136573,3.5061203377502,13.1699598869485,4.56029653292079,413.391792370934,457.456889968275,443.501291943273,361.412228055326,464.682408633899,11553.8929188966,30056.2603200223,3779.34313021612,837.284944548935,84395.2951433531,-322.147967637302
50,0.215,0.825,377.709824077126,500,0.641093262281573,1.4674424234568,1.46441220727435,2.41294700767898,2.01331968678445,7615.27924144696,652.795908661011,455.53834691037,631.887922846755,561.960455902024,0.339291680784495,1.04144328890965,1.06618912303644,0.746654160251473,1.05296882421862,12.11017401781,2.37711547471333,2.4799585112606,25.465602213878,12.3319583633251,416.822553252366,392.502052342916,313.210011309617,384.946764105162,375.726569061991,3607929.67559719,1841.4445616021,789.255088130987,7607.84646068787,2510.66489057899,-323.880179589704
50,0.215,0.825,377.709824077126,500,1.24908182924629,1.75470599840783,0.994288231218437,1.54460834388009,1.25381706434259,1049.07428558397,933.218061495177,1026.16874741027,547.780800930382,837.294094041548,0.834488495409077,1.21334551812938,0.619146465431653,1.11323895710305,0.746254628633087,5.65586137633714,44.6121725930415,3.2978687544094,2.53433727425274,2.63673315154107,489.788611820721,389.692303418315,464.446862313668,334.230138741563,441.39150803746,6738.85157927881,4576.41405261915,7149.14896816906,1374.960942506,4842.34581698007,-299.159964657952
50,0.215,0.825,377.709824077126,500,1.56113530789281,0.877795029607864,0.920611232161446,1.1116333158437,0.779751285043393,694.720851765834,2295.60082235895,1461.81613085817,1845.16466459584,2173.31685522874,0.932626236436435,0.569475436643115,0.437396335742317,0.581290349776729,0.452066423207575,2.93754100845149,7.80071518181198,7.91442834602772,6.16664445219864,1.22031155563993,439.111740370658,549.192646828551,429.512767286329,545.630622819696,725.627296656922,2332.86859018996,28082.0975338041,43581.1887176798,34592.9353445887,20916.3485374284,-279.446915060275
50,0.215,0.825,377.709824077126,500,1.084036882797,1.16513732977757,1.36253796819285,1.19558517798394,1.38864220963746,1146.25547988554,941.789390136122,558.956645010564,885.383341279074,573.686982608095,0.803007619972951,0.661850961716391,1.03015129602999,0.720801259849023,0.891719314068857,5.69430012637046,3.80965734630438,2.09104833406354,7.19078569598545,4.76555912679231,467.539068653285,461.407682408607,349.417356273858,425.20724809261,366.430506801236,6018.53324857195,9546.48674509302,1221.68852166909,4816.92703638731,1764.81395546993,-327.239376970269
100,0.215,0.825,377.709824077126,500,1.2372558716019,1.42259315086149,1.19954853607055,1.28397873213593,1.85874587433703,827.396531749755,639.259664607618,814.964014601718,827.453875943678,707.954833825669,0.815693593644929,0.894520952423262,0.816085196239629,0.890660374479594,1.20655065332289,2.11255967387602,2.52927263317837,2.18106172917101,2.56292554968042,5.97669822483216,487.550117682576,422.415039704991,454.365122862492,475.867148241136,457.404922909062,2411.24046698652,1366.08659111145,2235.01375524284,2129.29011812565,3164.37684923001,-623.637139725082
100,0.215,0.825,377.709824077126,500,1.09459035251148,1.71358869876274,0.805691819007545,1.64895695714985,1.99483432381089,778.256336836982,710.236200132253,1467.87724422065,479.917841667326,653.610611930144,0.686473540426575,0.99753193918517,0.529209869575738,1.02726648675885,1.2294445925426,1.96266756157687,5.87755678357392,1.47774902135779,2.73707979884842,6.84331374782671,448.797925923516,433.857922893895,634.433947547079,357.758514388432,429.187754170969,2753.98228530793,2945.60057529131,11383.4738121043,883.858950423017,2491.61812678334,-634.295841405309
